Seconds,Ice Ice Baby
203.75,3.068112150253417
203.76,3.6102463859898446
203.77,2.5315207759626177
203.78,3.5725468016236857
203.79,8.891048467199937
203.8,9.855805287842294
203.81,8.179769282217505
203.82,9.566317020798865
203.83,8.495622630896971
203.84,7.747523111132148
203.85,6.7363621884139375
203.86,3.358114481462737
203.87,3.5603739291208045
203.88,3.9050178166641256
203.89,2.5420591197288105
203.9,2.319600354125902
203.91,0.9511019069581648
203.92,0.1548175054756622
203.93,0.8121703161080183
203.94,0.8650774436200703
203.95,-0.1895940450397312
203.96,-0.1611185663887221
203.97,-0.6817614401760855
203.98,0.1863059722516517
203.99,0.872224938432358
204.0,2.0175179375925687
204.01,2.4621077363708217
204.02,1.6313034573867449
204.03,1.8909101742849124
204.04,3.494577669492158
204.05,4.060708535402755
204.06,5.890266808161349
204.07,3.5505169780161854
204.08,4.11333087493531
204.09,4.400419514522637
204.1,3.944050351163429
204.11,2.8207749140907845
204.12,3.032939425270506
204.13,3.414787522928004
204.14,2.671904752457046
204.15,2.8342356164370197
204.16,4.007940622177847
204.17,4.40425450640311
204.18,4.561594127112022
204.19,3.790534997093327
204.2,5.207987693083123
204.21,3.621764970820114
204.22,3.4416411024360203
204.23,3.161831005509716
204.24,4.379692624063416
204.25,5.541625876167959
204.26,5.241194017882151
204.27,5.563105337746862
204.28,7.0267140065361655
204.29,5.565091472639688
204.3,5.671670357215408
204.31,5.251732080311806
204.32,4.673578583618666
204.33,5.268352318973269
204.34,6.467676542916616
204.35,6.874973779951505
204.36,5.008489179419049
204.37,6.759658106219435
204.38,4.653587314405454
204.39,3.8868598008492143
204.4,3.922253911601661
204.41,3.2689750301915588
204.42,1.7683674652668553
204.43,3.451501714235349
204.44,5.980389948272019
204.45,5.287703349593889
204.46,4.50230696630155
204.47,6.59827945754274
204.48,6.225873266074027
204.49,6.091319963627996
204.5,6.267695928715389
204.51,5.642637554829082
204.52,3.60973467486865
204.53,5.629267626226679
204.54,5.421589351291458
204.55,6.680365741378188
204.56,5.493372765808859
204.57,3.95311643202554
204.58,4.667123919267114
204.59,4.412457199619115
204.6,5.2583375268527375
204.61,6.162939686113961
204.62,5.126677261906322
204.63,5.589111420918871
204.64,6.035497979814232
204.65,5.344120362148132
204.66,4.354360869280066
204.67,3.639538043825107
204.68,3.701368582358287
204.69,3.793456233234184
204.7,4.44919703194664
204.71,5.022064063526731
204.72,4.091434270405251
204.73,5.619171810959397
204.74,4.864762783247078
204.75,3.9687752628452673
204.76,3.725469690841846
204.77,1.8250776636899704
204.78,1.9707626913511695
204.79,4.203318193979645
204.8,1.989144614030524
204.81,1.272226832764984
204.82,2.0503533603731188
204.83,0.7904345660984851
204.84,1.4980603447677516
204.85,2.0976241555138264
204.86,3.641031392053208
204.87,3.4588442990207167
204.88,3.757522649480037
204.89,3.430221975402636
204.9,3.1064053811220798
204.91,2.065905278585336
204.92,9.309269713845053
204.93,15.645976713725094
204.94,15.845617365294755
204.95,17.67502760372069
204.96,17.481106330125844
204.97,16.062463169537143
204.98,15.278922247660525
204.99,14.843560598750791
205.0,14.046047959374738
205.01,12.993670724745824
205.02,12.235761902085883
205.03,10.556088035681574
205.04,10.149059497199085
205.05,8.686667048307658
205.06,8.126932193596014
205.07,7.2228128210429565
205.08,7.016155180698933
205.09,7.531798517967595
205.1,6.176872238861715
205.11,5.678487686594296
205.12,6.748768091242487
205.13,7.15634956848101
205.14,8.15614430246296
205.15,8.48554818527569
205.16,6.44090644882239
205.17,5.489626989707838
205.18,4.371133650634952
205.19,5.382795003843269
205.2,-0.4972249967253802
205.21,-3.630231068338508
205.22,-4.8652040543174495
205.23,-5.783454786335319
205.24,-6.18555650869711
205.25,-2.693887916204662
205.26,0.9301109767336008
205.27,1.3967596004243572
205.28,1.3067027423636817
205.29,1.2733998462456768
205.3,2.050429591608383
205.31,1.877619402494447
205.32,3.68292929345137
205.33,4.472240759488074
205.34,8.621077053808959
205.35,11.173456760630197
205.36,8.126310581469308
205.37,9.050560257491892
205.38,9.556701263516349
205.39,7.0457168349076005
205.4,6.6479013013755
205.41,4.508504836741924
205.42,7.62654988532713
205.43,9.086375498381232
205.44,9.131899584611029
205.45,9.88482707465216
205.46,8.371192748068363
205.47,8.070616454122396
205.48,7.939416785896977
205.49,8.500737868628448
205.5,9.408184652544929
205.51,10.377659677346276
205.52,11.86342667368495
205.53,12.011040920098464
205.54,9.974718252303653
205.55,9.609552805279897
205.56,10.797396264058944
205.57,10.75901949895391
205.58,11.019080955572598
205.59,10.422647657111243
205.6,9.965671886458312
205.61,10.247003098794863
205.62,8.988814241915458
205.63,11.697948453236846
205.64,13.197037027423644
205.65,12.941003718949393
205.66,12.9391463548909
205.67,14.431530729232415
205.68,13.94406553789284
205.69,12.538833961312584
205.7,12.958705165645735
205.71,11.245689178157331
205.72,12.390688875859528
205.73,13.042001887762543
205.74,12.495558203315689
205.75,12.050860553911772
205.76,10.778122111614609
205.77,10.17474165338471
205.78,9.407231393223045
205.79,9.071670696269685
205.8,8.488554605122237
205.81,3.889099013840054
205.82,2.569591077670094
205.83,2.653857249477747
205.84,2.3716991683492235
205.85,1.94498406576389
205.86,6.644220486531382
205.87,11.063875875436375
205.88,8.86505582765601
205.89,12.769220261082042
205.9,13.924213721012626
205.91,13.449011565067668
205.92,13.31688599244298
205.93,12.812438896047816
205.94,12.383587309731082
205.95,11.832377565412116
205.96,10.784605768721589
205.97,10.77573845092959
205.98,11.180036885933257
205.99,9.405481352836064
206.0,9.569507286872664
206.01,9.514939202636471
206.02,7.945953443179467
206.03,5.355469694411348
206.04,6.254709412656264
206.05,5.2301603859270855
206.06,4.0113207965150846
206.07,4.290823879556369
206.08,4.864371310955766
206.09,4.193505228626584
206.1,3.2343351297954563
206.11,7.763362345828248
206.12,2.202248559094648
206.13,2.955710103241909
206.14,2.7039336001964944
206.15,4.690773966260412
206.16,2.8668194065825507
206.17,2.087288035088411
206.18,3.230719914890218
206.19,3.6771589035822654
206.2,2.918958179540413
206.21,2.405356897436268
206.22,-0.6012798742808927
206.23,-3.0445235433394573
206.24,-3.593882380722756
206.25,-2.9458844191856453
206.26,-2.767313780964704
206.27,-3.738898071868854
206.28,-3.385537685641347
206.29,-3.2529272956781816
206.3,-2.2380168097923945
206.31,-3.326073413841613
206.32,-2.104613883718305
206.33,-1.371615546477311
206.34,-0.7910114156765761
206.35,1.635817738400053
206.36,1.1774262882168076
206.37,2.021523779022272
206.38,2.860416827878796
206.39,6.994932583630134
206.4,5.604436939317305
206.41,3.626880266612695
206.42,3.673491317308638
206.43,3.6551022170262057
206.44,5.474874716477087
206.45,7.977880858105145
206.46,8.21825258523113
206.47,9.261299593762166
206.48,7.824667165109487
206.49,8.816501929671222
206.5,8.223554347071259
206.51,6.570562156194223
206.52,5.661256576796367
206.53,9.329506463197175
206.54,8.461912887871396
206.55,8.691845391572855
206.56,10.10212875123004
206.57,11.158989390157288
206.58,10.314548771396094
206.59,9.177396895929077
206.6,9.926126154375442
206.61,10.001551242364185
206.62,1.6529911084746187
206.63,-3.271377104504641
206.64,-3.172570300199422
206.65,-5.015749085425423
206.66,-4.694820590829968
206.67,-5.510831746120881
206.68,-4.2110777468158735
206.69,-3.262118518601835
206.7,-4.350262728822765
206.71,-3.900815605268389
206.72,-4.260493440201692
206.73,-4.37865426630371
206.74,-4.36272296131299
206.75,-4.012666044137267
206.76,-3.7558011674130913
206.77,-3.639581948860535
206.78,-4.366853106785574
206.79,-3.518779502747797
206.8,-3.1473802868359675
206.81,-1.5786562909944586
206.82,-1.248217315243314
206.83,0.0961206059644368
206.84,0.5397955774764308
206.85,2.555627328389276
206.86,3.562853465777812
206.87,3.53999513107449
206.88,3.425604661563149
206.89,0.9767248179233452
206.9,1.827518321335132
206.91,4.658698677956308
206.92,4.595099661672187
206.93,4.904831435947659
206.94,3.8711064063497465
206.95,4.043702545420738
206.96,3.735568531529761
206.97,5.00177099656791
206.98,4.53075936469371
206.99,5.233772138921242
207.0,4.992547807385648
207.01,3.895966280723063
207.02,3.48188829886434
207.03,4.0664085242952925
207.04,9.078222592862986
207.05,10.032031356455285
207.06,10.398087358933894
207.07,10.388605127367969
207.08,9.630433083873363
207.09,10.036581706948308
207.1,10.085870141251297
207.11,9.844111317496944
207.12,8.659488395378048
207.13,4.055019369790484
207.14,2.0059952371155614
207.15,0.2571463975461398
207.16,0.521318011237845
207.17,-1.4433369849413094
207.18,-1.6011259497154129
207.19,-3.2352532611402647
207.2,-2.6345158196006184
207.21,-1.9788808328668124
207.22,-2.0737369383238016
207.23,-2.803162863652934
207.24,-3.667171013565827
207.25,-2.3475474807843817
207.26,-1.563028973877885
207.27,-1.5438511539276727
207.28,-1.980584318967056
207.29,0.0081888020625366
207.3,-1.2987472770874744
207.31,-0.5363382429692773
207.32,-0.1763899086731672
207.33,-0.7991075795890659
207.34,0.2123115042288544
207.35,1.016997154409072
207.36,5.254817066638519
207.37,8.373912899411268
207.38,6.133387013847936
207.39,4.493250002817382
207.4,2.7876684980056226
207.41,4.4602412089346055
207.42,2.16512736863746
207.43,1.3724966516150885
207.44,0.912053982618256
207.45,-0.5514732688519787
207.46,-0.649545165968605
207.47,0.5753737938809557
207.48,0.1966471453929881
207.49,-0.1999015722851076
207.5,1.0322484988001783
207.51,3.8440297400501575
207.52,7.158993733145513
207.53,7.475788633154246
207.54,8.2930990569769
207.55,10.263164552976448
207.56,11.41572433918972
207.57,11.650679531079112
207.58,10.004184169075051
207.59,9.309839041116458
207.6,11.405633694861145
207.61,7.214986443773856
207.62,5.36284615231789
207.63,7.190832232391119
207.64,1.7727685958337849
207.65,-4.047750572620874
207.66,-9.611556070915247
207.67,-10.22553077487139
207.68,-3.932170437623888
207.69,-5.221024121001577
207.7,-6.83234148564976
207.71,-3.5352130679636566
207.72,-4.916762713856622
207.73,-4.780668452680142
207.74,-3.5510098018992085
207.75,-2.7980394813695946
207.76,-2.7647622497526694
207.77,-0.5406410109573386
207.78,-1.8037633952703376
207.79,-0.6462988527455168
207.8,-0.7476339467881629
207.81,-0.3601414126735662
207.82,1.485565370332792
207.83,1.908665799511691
207.84,1.0721480582149383
207.85,0.6839283751364863
207.86,2.534429194630695
207.87,3.5946445067318886
207.88,3.0389820136567844
207.89,3.297690871767978
207.9,4.861565226959391
207.91,4.412061745460421
207.92,2.8589138649272847
207.93,3.08596060741896
207.94,3.115849873742237
207.95,2.358512089820784
207.96,1.7403810037521632
207.97,-0.1638316848158762
207.98,1.4817450147238789
207.99,1.9302998911581628
208.0,2.043730320216703
208.01,0.2053880972480442
208.02,1.188615529931379
208.03,0.960321974874277
208.04,0.8806168394855123
208.05,1.1693403490060066
208.06,0.7227090984451178
208.07,2.008340649196416
208.08,3.03024745812219
208.09,2.143044110310085
208.1,2.0780365175368454
208.11,1.7998223538310285
208.12,0.5363524953908717
208.13,2.823071947340233
208.14,2.6507982814456708
208.15,4.585136385657608
208.16,1.5084419231525994
208.17,-0.2394358525463381
208.18,0.1113580467837495
208.19,2.383982432252956
208.2,1.763589538918259
208.21,2.993015124154473
208.22,3.6796150636852816
208.23,2.249061703460419
208.24,1.940883016121472
208.25,4.32727512963019
208.26,5.57231958724118
208.27,5.978560886851933
208.28,5.038963759358899
208.29,5.408122802754802
208.3,4.416597337280412
208.31,3.8640967324240543
208.32,2.809792205761379
208.33,5.16125813456032
208.34,5.230607858383446
208.35,6.104258401892485
208.36,6.796877141198155
208.37,7.428174231011304
208.38,5.242302910012756
208.39,6.019578121869223
208.4,5.912540410916559
208.41,7.043092211001723
208.42,7.210313695442591
208.43,6.547119610715521
208.44,7.355158361111177
208.45,5.652929983338173
208.46,7.376142123101503
208.47,6.859170577755427
208.48,4.6323789116933645
208.49,5.985875413867396
208.5,7.10278965299134
208.51,8.051742626166165
208.52,9.86771570279867
208.53,8.5633985311197
208.54,9.90503617805939
208.55,10.84781809273168
208.56,10.622473790960983
208.57,10.345860662732578
208.58,10.1797763937095
208.59,8.833024772339467
208.6,10.06894172290831
208.61,11.59265702470005
208.62,12.533733185813356
208.63,11.127686548760703
208.64,12.161107591873424
208.65,12.771620925508971
208.66,10.48287181259089
208.67,10.177377195612674
208.68,11.570691042107844
208.69,9.904571603928147
208.7,7.27229260216398
208.71,0.8359299864909479
208.72,-4.128934452843455
208.73,-4.290649618358538
208.74,-5.3812539883305845
208.75,-3.0011718634534765
208.76,-3.384806843533432
208.77,-3.998715470784971
208.78,-2.629382554176082
208.79,-2.8064713924834472
208.8,-3.1675858185860504
208.81,-2.6515856611398467
208.82,-2.877992358697256
208.83,-1.828776998535249
208.84,-1.1158427130925943
208.85,-0.3623242943556859
208.86,-0.6782432820387525
208.87,0.4367768540666421
208.88,2.87876757090034
208.89,3.313941271033167
208.9,3.809646578793282
208.91,5.866120884064529
208.92,4.848908108142735
208.93,5.507442338342911
208.94,5.65105497719858
208.95,7.570523856546871
208.96,7.131379702511119
208.97,5.990152644738731
208.98,5.857971412074934
208.99,4.390966556627685
209.0,3.873748942802188
209.01,6.387575607523961
209.02,7.0035569793469845
209.03,5.28560506414692
209.04,7.522877683641448
209.05,7.347699436980085
209.06,8.496282551402578
209.07,9.211892492308287
209.08,7.8005620712533
209.09,7.56560759025558
209.1,5.764409946577163
209.11,10.098129822661308
209.12,12.743667946286177
209.13,13.098239922942176
209.14,12.994019084761772
209.15,12.878706097930667
209.16,11.862922844393417
209.17,12.880282518954928
209.18,10.542630262622945
209.19,11.43229034042522
209.2,11.133270351195542
209.21,11.531823115257009
209.22,8.217607040165992
209.23,8.142187490284375
209.24,8.423774260933659
209.25,7.213776941205966
209.26,5.760853008654278
209.27,7.9067937827271475
209.28,6.899664812915349
209.29,8.827234867765448
209.3,10.301765535843623
209.31,11.741906720108537
209.32,13.340687630116085
209.33,12.202585915859968
209.34,7.170661916783816
209.35,8.623736604222266
209.36,10.207014997064316
209.37,11.789110269510148
209.38,12.830817834473406
209.39,12.858611927805535
209.4,12.609995704406437
209.41,12.687234514276472
209.42,12.650965661004022
209.43,12.129587430739566
209.44,9.78300974204598
209.45,10.798065077323766
209.46,11.367704619358015
209.47,7.1893552336795175
209.48,7.086263318260157
209.49,10.883564376390517
209.5,7.813618720403721
209.51,5.06351252143921
209.52,5.576473929592147
209.53,4.663000099704842
209.54,6.843575241026544
209.55,8.61157272955665
209.56,11.16401342530939
209.57,12.39444165085515
209.58,14.12140157177447
209.59,14.106607558407868
209.6,13.757559919843974
209.61,13.026898311609536
209.62,14.528303935205022
209.63,15.053727033196536
209.64,15.545232160124446
209.65,13.831902221380956
209.66,14.355981282184288
209.67,14.142778421215104
209.68,14.04611503722733
209.69,14.294537894920792
209.7,13.380774594673673
209.71,8.674570578601163
209.72,-1.3401657566844922
209.73,-8.318598019203812
209.74,-10.098348328268475
209.75,-4.578958476296686
209.76,-5.548398343643093
209.77,-5.476117288356332
209.78,-4.811258216115325
209.79,-4.832163463489146
209.8,-3.894728217772911
209.81,-3.783273952914278
209.82,-2.1659497576122484
209.83,-1.9909505068077848
209.84,-0.7363445887374419
209.85,-0.3335978714738934
209.86,-0.2422763228165244
209.87,1.0547115145008792
209.88,1.9738300693448132
209.89,2.223930643242605
209.9,2.395517084588328
209.91,3.425622044418779
209.92,3.531377118685276
209.93,4.739980879376111
209.94,6.015139159858665
209.95,6.148495501574023
209.96,7.372404485217896
209.97,8.344175075298455
209.98,7.707549082179297
209.99,6.748793349397346
210.0,7.91641508162253
210.01,11.077416952725278
210.02,7.549163979493443
210.03,5.034279273166806
210.04,5.548899186537946
210.05,5.25936915019088
210.06,5.730124003728291
210.07,6.685226686717633
210.08,8.40698155742547
210.09,9.473340581904775
210.1,9.735566037853426
210.11,9.429179649408884
210.12,9.51566686639269
210.13,10.792520702849547
210.14,11.085182231265351
210.15,12.630553392478136
210.16,12.583054644085204
210.17,12.26166438653959
210.18,13.048947921896536
210.19,12.450718719258488
210.2,10.25133146558709
210.21,11.299398490572466
210.22,10.86888512972913
210.23,9.4351776616228
210.24,9.914407598870298
210.25,5.644005071162916
210.26,1.9843025311835
210.27,2.338580892170129
210.28,1.630580668327661
210.29,-0.1266853137234198
210.3,-1.174739818290535
210.31,-1.1033165198729489
210.32,-0.3210974429715738
210.33,-2.231380221742131
210.34,-2.237586966844965
210.35,-2.6356916347440733
210.36,-1.6593649179022218
210.37,-1.8182971370559984
210.38,-2.001985734156173
210.39,-2.535710383510335
210.4,-1.6798151006278772
210.41,0.2757307984747767
210.42,-0.5073556549351186
210.43,0.0777091768428689
210.44,1.7252095176552544
210.45,2.2047343879227244
210.46,4.166372277170421
210.47,5.627473276636159
210.48,7.162457207296741
210.49,7.772793295216525
210.5,8.521171599633233
210.51,7.840407088809034
210.52,5.880033953104249
210.53,5.342898822173592
210.54,6.601220973955143
210.55,5.414354490137114
210.56,5.159084795737246
210.57,5.430018820031382
210.58,4.533517767332907
210.59,6.436770549196034
210.6,7.851629670274423
210.61,9.254756129294782
210.62,8.836623267970811
210.63,8.707114761568677
210.64,8.316446231810465
210.65,7.860860203051851
210.66,5.264667442147226
210.67,7.591869400602337
210.68,7.797994562915308
210.69,8.532274501806498
210.7,10.574602704331854
210.71,12.123584013774218
210.72,10.651056712718535
210.73,9.404222685430302
210.74,8.65337324135422
210.75,5.7618095330888615
210.76,0.4646363716346533
210.77,-3.4612479558611304
210.78,-2.795139019195223
210.79,-5.352341058577775
210.8,-7.010329880510036
210.81,-7.705096180964334
210.82,-3.9602921597737977
210.83,-3.6639062648964
210.84,-4.657358112145065
210.85,-3.672180058491457
210.86,-3.78543977594736
210.87,-4.180889355302127
210.88,-4.895291598814533
210.89,-4.438936684055242
210.9,-3.6872000818902313
210.91,-3.1919448164813504
210.92,-2.390155162781401
210.93,-2.2379799584286104
210.94,-3.8476708717182686
210.95,-2.294001473534427
210.96,-1.8087252283532604
210.97,0.3632531850636115
210.98,0.6113163551099812
210.99,1.8932794861849285
211.0,2.499739136197251
211.01,3.464658472778159
211.02,3.470992834698898
211.03,4.361598906065835
211.04,3.2684520526916256
211.05,4.829343201379446
211.06,4.168177539843201
211.07,4.960928794228199
211.08,4.481493208533993
211.09,5.148742965070951
211.1,4.039325437211244
211.11,4.586680027168158
211.12,4.267894388278135
211.13,5.992354688410022
211.14,5.493401492471101
211.15,4.953300314642295
211.16,5.12697629344267
211.17,3.698312594062135
211.18,7.433682639529561
211.19,10.913118149876114
211.2,10.638106659715696
211.21,11.31697716220286
211.22,11.02526533116654
211.23,10.293330847657836
211.24,9.601289046885876
211.25,6.651433125279639
211.26,4.621025486700247
211.27,1.1302344970909743
211.28,-1.1312973073888588
211.29,-3.4079574305604483
211.3,-1.936595912317932
211.31,-3.422640869522051
211.32,-4.350170376400505
211.33,-5.497868778898214
211.34,-3.595709708028154
211.35,-3.374783196002251
211.36,-3.897314680378123
211.37,-3.216503672293593
211.38,-4.212220937174757
211.39,-4.942388027941818
211.4,-4.898710645499011
211.41,-4.178022402623285
211.42,-3.1667466978376093
211.43,-3.485620426840329
211.44,-2.4343420095234536
211.45,-2.462327401959581
211.46,-2.2200162761901487
211.47,-0.6830978406558167
211.48,4.287410442274706
211.49,8.571476192855318
211.5,8.77563860273206
211.51,7.7753280064084915
211.52,6.912576934251065
211.53,6.364382627244432
211.54,2.680780140111534
211.55,3.0313413304404784
211.56,0.1231466254303234
211.57,-0.4155601820553
211.58,1.1230302668201302
211.59,-1.9448939105384684
211.6,-3.591482364799279
211.61,-1.909331461090628
211.62,-1.2415642754979086
211.63,1.5100353978891934
211.64,2.172477551925143
211.65,3.3637195127024
211.66,4.400621900389593
211.67,3.7390527034083103
211.68,5.184369698495816
211.69,6.610554240987463
211.7,7.251660585368245
211.71,9.757345349426323
211.72,9.091634863852509
211.73,10.892958364735756
211.74,7.62948244206987
211.75,5.247529383508483
211.76,4.898303561063947
211.77,4.759977501786441
211.78,2.50597666795497
211.79,-2.4594206450613085
211.8,-6.376721971998281
211.81,-10.154881341561175
211.82,-4.313629627817983
211.83,-4.367197121011921
211.84,-3.505455822598914
211.85,-3.908450701032403
211.86,-3.0228188120208803
211.87,-2.941128550131942
211.88,-3.0949609863266043
211.89,-2.6081853094668634
211.9,-2.694051160501134
211.91,-2.423248328221979
211.92,-3.447266114599864
211.93,-1.9466936209603312
211.94,-0.7634381034785932
211.95,-1.6764796273140667
211.96,-1.1675128636577097
211.97,0.4021810401093473
211.98,-0.7830689834409922
211.99,0.8333426005715894
212.0,2.447747806214586
212.01,1.972325938229758
212.02,3.1867706178874493
212.03,5.038984244574742
212.04,2.917818774265715
212.05,4.1558204245842125
212.06,5.037613875418657
212.07,3.151004253379069
212.08,2.337688821350568
212.09,3.502406040499765
212.1,2.662601922376745
212.11,3.647060186376482
212.12,3.331058222000572
212.13,3.0621477780809747
212.14,2.971554575992972
212.15,3.697551155935252
212.16,4.370690235105802
212.17,3.1373000573215704
212.18,4.202324295337143
212.19,3.8872399262578905
212.2,4.200989527287844
212.21,3.618249862313293
212.22,4.4426616232071225
212.23,2.5930752004762865
212.24,4.757484886528551
212.25,4.371530899702727
212.26,3.782943489365461
212.27,6.165366598048522
212.28,5.184245917490029
212.29,4.288386699675189
212.3,5.930729281783387
212.31,3.602424391523687
212.32,5.175297516076574
212.33,3.794967818085465
212.34,2.1114149478592354
212.35,2.0262829209577915
212.36,2.563742222582253
212.37,4.174922512607193
212.38,2.6534822457726515
212.39,6.508334678474513
212.4,3.952077607694321
212.41,7.486668428744515
212.42,5.051679343160564
212.43,7.778342009957755
212.44,5.840531570466172
212.45,6.645835213293879
212.46,6.133691082995791
212.47,6.138314905544347
212.48,6.858863293635201
212.49,6.319596500002175
212.5,6.937888251237231
212.51,6.704364305691397
212.52,6.360987933070295
212.53,6.3864965003069205
212.54,8.253438152869979
212.55,7.845451366103924
212.56,7.561517666461786
212.57,7.88207044209068
212.58,4.9892182331803125
212.59,4.774252052778975
212.6,4.989531172757904
212.61,5.819097825769944
212.62,4.519377750036444
212.63,5.119375753857439
212.64,5.708748521997414
212.65,5.586817336025126
212.66,7.588737611789453
212.67,7.546874893036654
212.68,7.762241381643824
212.69,8.019043538558115
212.7,8.30245859420994
212.71,8.567804821727268
212.72,8.06067484363245
212.73,5.771668446565852
212.74,6.482124564706813
212.75,9.384875013167536
212.76,10.217303014900653
212.77,9.626677154033048
212.78,8.83839829280029
212.79,7.560396424087351
212.8,6.8462897714685
212.81,5.941387767931172
212.82,2.348041844788447
212.83,3.5579721313095827
212.84,-1.9378356010698008
212.85,-2.7287446040906893
212.86,-4.12319516562225
212.87,-4.5153673851514124
212.88,-6.231533187799445
212.89,-4.35337216397676
212.9,-4.347106438993654
212.91,-4.089626634512203
212.92,-4.931751392379908
212.93,-3.693347407118925
212.94,-3.420484021467181
212.95,-4.361119669005399
212.96,-3.8583410147528
212.97,-2.5415828812088828
212.98,-2.031292602900278
212.99,-2.1323684626042265
213.0,-2.0627230833933727
213.01,-2.259037786795999
213.02,1.1054205609919108
213.03,0.4923762557331759
213.04,1.38007787433307
213.05,0.3591611001538367
213.06,2.8994786797709677
213.07,1.3000132600321366
213.08,1.0258810762801636
213.09,1.0938569783690535
213.1,2.3989851727881586
213.11,-1.922472993065385
213.12,0.8633066331617251
213.13,0.8324399918777105
213.14,0.5734918873740542
213.15,0.5231474859747522
213.16,0.4729465580631454
213.17,-0.1445972199968117
213.18,0.2478537981582855
213.19,-1.4768610313667518
213.2,-0.702508894293934
213.21,-2.6763417955613136
213.22,-0.9832424787181344
213.23,-3.241284783368127
213.24,-0.9611136345911284
213.25,1.0222070002914552
213.26,1.5319186102620987
213.27,2.6293401235874923
213.28,3.3367319231249586
213.29,2.279892727921945
213.3,1.9027254104304483
213.31,2.180510165201847
213.32,1.971292159951804
213.33,1.6605925604931864
213.34,2.633455452290987
213.35,0.544867373554327
213.36,1.7733774449187087
213.37,2.3264811824358764
213.38,2.6834894879805
213.39,2.6894281975307788
213.4,1.6724614535270048
213.41,2.0745915388338227
213.42,0.7402630294331664
213.43,-0.2762246480121303
213.44,0.9742219631471242
213.45,2.360835567373311
213.46,2.103728262339412
213.47,2.868359068783823
213.48,2.304930669973481
213.49,0.792247103706296
213.5,2.840058615939592
213.51,4.236213680106778
213.52,3.105973071004039
213.53,3.4490598752431847
213.54,4.119210812775161
213.55,4.744653901429162
213.56,5.636116416149423
213.57,5.655791108110743
213.58,4.054811528254367
213.59,4.951486440544159
213.6,3.426240264860019
213.61,2.5939155724159715
213.62,3.6799056110904513
213.63,5.955298867332324
213.64,7.813107842440949
213.65,5.734396205950868
213.66,3.677743068683632
213.67,0.4813061732793435
213.68,2.1949947819555167
213.69,4.194019696640386
213.7,4.9663258236726096
213.71,5.862302497044403
213.72,8.18964181285779
213.73,7.575382762816147
213.74,6.84264001458435
213.75,7.735738157745549
213.76,7.303249035441445
213.77,8.618137944433773
213.78,8.305854451570351
213.79,8.359768259416613
213.8,9.352848165652722
213.81,11.328127486915053
213.82,10.705196625315809
213.83,9.216153636673614
213.84,7.674486408693238
213.85,9.500963088921184
213.86,-2.3575599040850386
213.87,-5.980609439967368
213.88,-10.282922702813694
213.89,-5.46949181056016
213.9,-4.271306796231919
213.91,-5.620915560850162
213.92,-5.97258179839498
213.93,-2.896626399342419
213.94,-5.239729504510188
213.95,-4.303039556461588
213.96,-5.334677351428572
213.97,-3.906072048773274
213.98,-4.9232859174228185
213.99,-2.577449251659994
214.0,-2.8524121182368702
214.01,-0.1369447515496314
214.02,-2.1750925653762714
214.03,-0.9815668757332168
214.04,-2.255784607083422
214.05,-0.5919897991847545
214.06,-2.3493853213771807
214.07,-0.0088952338155217
214.08,0.5831772007479479
214.09,3.2119251209858404
214.1,1.916621729247506
214.11,4.761985299568306
214.12,4.016906762164989
214.13,3.948524992427202
214.14,3.847915257657583
214.15,6.635855821194384
214.16,8.651950965345375
214.17,4.916635171474338
214.18,3.324769549599237
214.19,3.76578186198504
214.2,4.84085536785327
214.21,5.749575564117369
214.22,8.2983760771144
214.23,8.446966670940329
214.24,9.81645660116353
214.25,10.094484464324449
214.26,11.957949442697355
214.27,11.008749403816706
214.28,11.58584890192864
214.29,11.404309618834256
214.3,12.364888599987088
214.31,12.447161244983102
214.32,14.458351115512654
214.33,12.770424996438148
214.34,13.952985734743782
214.35,12.084645398143056
214.36,13.170826355586248
214.37,11.210703197497004
214.38,13.503449876005364
214.39,11.266086337011034
214.4,7.5882818816770845
214.41,4.368767290431725
214.42,3.671150390065712
214.43,1.9920517960784772
214.44,1.5991867446010934
214.45,1.3625295348489923
214.46,1.4562069670154991
214.47,1.4517327973590497
214.48,-0.6857605984727146
214.49,-1.3934314783953212
214.5,-1.0893480509701448
214.51,-1.5001622294739911
214.52,0.0925422632100711
214.53,0.0357899354951177
214.54,1.0514005436623444
214.55,1.506381130049905
214.56,1.5373879424383048
214.57,3.46971059726838
214.58,4.108372029776066
214.59,3.767056355124078
214.6,4.217535147810604
214.61,5.6098122594691535
214.62,6.730755937123033
214.63,6.711675972587917
214.64,8.19605682568423
214.65,7.707135407576332
214.66,6.979502874676472
214.67,6.99690505196395
214.68,7.394238646173018
214.69,6.4916567836279055
214.7,6.069786484574197
214.71,6.251528666590964
214.72,6.95818084172118
214.73,7.13814165190698
214.74,8.372499338829138
214.75,8.912005827437326
214.76,8.981745336121271
214.77,9.54364712469912
214.78,8.66347423857198
214.79,7.646523468880709
214.8,7.265617380687602
214.81,6.1935903355620985
214.82,7.200099978756528
214.83,8.298993850492844
214.84,10.878823325309511
214.85,11.255644973166914
214.86,9.500510545091291
214.87,10.55539610805898
214.88,11.500621037326372
214.89,11.44427730429696
214.9,8.306345777392739
214.91,-0.9657715782907184
214.92,-2.4218148998687528
214.93,-2.3171242799441223
214.94,-3.801033370898893
